Comment,Sentiment Score 
"i just wanna know, what is wrong to shooting kids in the park?? i never do that?? i just asking a lot of comment notice that.. is that something wrong??",-0.7998
"the video thumbnail picture says it all. Pro DSLR's were designed ergonomically to be held comfortably in the hand for pros to use all day long. Smaller DOES NOT mean better, that is a LIE! So why does sony use that kind of marketing? because it appeals to consumers, i love my large dslr because it fits in my hand and perfectly balances in my hand with my pro glass. My a6000 does not! its a nice family camera when im walking on the beach with the kids but for daily pro use? no",0.8006
THIS IS BIASED!!!!!!!!,0.0
wait why is sony using a canon camera?,0.0
owwwwwhhhhh...now i understan...this is a sony's channel,0.0
Sony cameras are a bullshit. After 13 days the sony of my oncle was broke.😡,-0.5859
notice how he didnt mention all the great features of a dslr that mirrorless doesnt have.,0.6249
yup just a regular guy shooting kids at the park,0.0
When Sony hates on canon,-0.4404
"Mom: where are you going?
Me: to shoot the kids at the park
Mom: ok, be back by 420am
Me: Lenny is cool",0.2732
Looks like a Sony promotion.,0.3612
"i wear eyeglasses, so view finders are a pain to look through. i rather use lcd screen regardless the quality it has",-0.5106
can somebody get my dude a towel? he sweats a lot after shooting the kids at the park.,0.0
My name is Chris Hansen and I'm with Dateline NBC....,0.0
As someone with large manly hands I have to say that yes there is a benefit to a larger camera. Not getting cramps in the back of my hand is enough reason for me to stick to a DSLR.,0.836
"Big camera make you look like pro, while mirrorless doesn't",0.3612
I shoot Canons. But Canon hasn't made a full frame mirrorless DSLR yet. They need to call it the 5D mark IV mini me. LOL,0.2808
At first I didn't like mirrorless cameras because the early models lacked view finders. I don't mind that the view finder is digital as long as it's very sharp and detailed.,-0.2755
I have a camera too,0.0
sooooo why is my dslr better again?,0.4404
"This guy read the script word to word, I bet does not know anything about photography...",0.0
"Ya, Sony is better because it can mount a canon lens and the really expensive mirror less have full frame sensors just like canon, ..",0.6597
So you are saying Canons are not good for shooting kids in the park?,-0.3412
"Another topics:

- DSLR systems (camera+lens) tends to be cheaper
- autofocus sucks with 3rd party lens adapters
- some people suffer from eye strain or disorientation (due to lag) while using mirrorless viewfinders
- ergonomics is far better with a DSLR
- the choice of speedlights and their accesories for mirrorless systems is very limited
- the only full frame mirrorless system (Sony FE) suffers from very heavy vignetting due to mount not really suited for FF lenses
- mirrorless systems tend to be abandoned few years after the debut: see Pentax Q, Nikon 1 or Samsung NX
- DSLR sensor is much better protected egains, for example, accidental touch

Yes, you can have a slightly smaller camera by going mirrorless. But there is a huge price to pay.",0.6128
20fps is a fail...,0.0
Holy shit its Patrick Norton! I missed watching you man glad to see you're doing well.,-0.2481
Marketing Sony!! Simple,0.0
"Otherwise known as: ""Understanding why you should dump your DSLR  and buy a Sony branded camera""  :P I don't like this smooth talking monkey boy",-0.1474
No bother to censor competitors brand?,-0.765
"Came here for a comparison, instead watched a beef between Sony and Canon oh well",0.2732
Burnnnn Canon Burrrrrnnn,0.0
Sony's auto focus still sucks though especially tracking.,-0.3612
Why he didn't talk about the depth of field which is one of weak point of mirrorless camera?,-0.4404
2:48,0.0
Brought to you by Sony...,0.0
I like to shoot at my school!,0.1007
Old school DSLR? Okay... That was a turnoff.,0.0
"Ummm ...how can so many feel all upset and confused, as to why this is a full-on SONY advert?!

Suggestions to help you:

Learn to read

Have someone else read things for you

Open eyes

USE eyes

Have an eye test

Buy new glasses

Clean glasses

Lastly ...Do NOT breed ....EVER!!",0.3348
Piece of Sony shit,-0.5574
2:48 <---click,0.0
"Dslr's have a LCD screen at the back, same as mirrorless so that isn't a con",0.0
there is not flip screen in mirrorless cameras which would be difficult vlog with,-0.3612
final verdict:Dslr won,0.5719
awesome.👍👍,0.0
So say Sony!,0.0
we finna pull up on some kids in the park yo......who's with me,0.0
I'll still take that 5DSR thanks....,0.0
why not compare Sony DSLR vs Sony mirrorless?,0.0
"I Use adapters on my Canon 650d entry level and take photos like pro, whats the buzz for?",0.3612
Mirrorless seem another industry scam to make people feel professional.,-0.5719
1650 butthurt canon & nikon fanboy disliked this video,-0.4019
this is nothing but  stupid sponsors video,0.5667
this is nothing but  stupid sponsors video,0.5667
Except.... (good) Sony lens cost outrageous prices...,-0.4588
"Thanks Hank Schrader, I understand now",0.4404
"""Shooting the kids in the park""
https://youtu.be/4ezKmawMEUs?t=168",0.0
This sounds a lil bias..........,0.0
"""Or just shooting kids in the park"" umm...",0.0
at first I thought this was an unbiased comparison but slowly he got more and more pro mirror-less and then he went all out pro Sony.. and I was like wtf.. until I looked at what channel I was on :*(,0.4939
"""Or just shoot kids in the park""",-0.34
This guy is trying so hard promote sonys camera.,0.2528
"I was once told, that mirrorless were better for filming and DSLR was better for photography. Now that I've been researching, i'd like to stick with DSLR  for filming, even though I'd prefer a smaller camera.",0.8074
Canon really need to answer this video...,0.0
"made by Sony .
remember",0.0
"Nah just an ad for Sony
Canon all the way",-0.1027
"Sony is trying to make their mirror less cameras look better than dslr's. when he says that the OVF can be too dark and that the image is not perfect, just switch the dslr into live view shooting. You would get the same example as a mirror less. Hmmmm . . . might wanna reconsider that one Sony . . . 🤔🤔🤔",-0.093
"Misleading title. Sony has gone all-in on the Mirrorless route and is essentially trying to push the narrative that Mirrorless is going to make DSLRs obsolete. I'm not convinced. While there are some great mirrorless offerings out there, there are certainly inevitable tradeoffs with regards to mirrorless vs DSLR. This video conveniently ignores those tradeoffs.",-0.1921
"Me: ok let's watch
*clicks*
*reaches end of video*
Me: WAIT THIS IS SONY
Me: lol only 249,878 subscribers 
Me: SCREW YOU SONY
IM GLAD NONE OF THE STUFF I OWN IS FROM YOU CUZ MY BROTHERS LAPTOP IS SONY WHICH OLNY LASTED 2 DAYS",0.765
love patrick great person and gearhead,0.8519
Canon on Sony channel,0.0
I remember when everyone wanted to have a 5D now everyone wants an A7s.,0.0
"*uses a Canon lens, fuck you nikon*",-0.5423
https://www.gofundme.com/dwise-studios,0.0
https://www.gofundme.com/dwise-studios,0.0
Still prefer dslr,0.0
I like how it doesn't say anything about being endorsed by Sony till the very end😂😂,0.5423
"Canon has 54 % of the market for a reason ,they are solid and its a great system with a proven history. Nikon is 2nd and that a good thing. I say let Sony and the mirrorless systems have at it with the remaining market. We left film and that was a huge leap into the unknown which is still debated today.. Taking away a mirror in photography simply wont be a long term thing. When you watch the sports shows look for the grey lenses...they are Canon. I liked in this video where he put a Canon L series on the Sony with an adaptor. It was a beautiful statement about Canon glass. Sony makes great TV' s and video gaming boxes...and they are great video cameras also thats where they shine. Our Sony TV is a great product. Thier  entry into the camera arena is ok to...but Canon and Nikon wont go quietly into the night.",0.9853
R.i.p. Canon 5d legacy,0.0
Why the dislikes?,-0.4019
I have less money sujjest a camera under 100$,0.0
still believe in film,0.0
"If I were you, I would rather buy a RED Epic W (used with accessories) rather than the Sony A7s mk iii",0.0
this is bias,-0.1027
which one is better for shooting video?,0.4404
Well I was gonna comment about 'shooting the kids in the park' but I think that comment has been taken... many times,0.1406
